epoch,train_l1_loss,epoch_time_seconds,peak_gpu_memory_gb,samples_this_epoch
1,0.025326416759680098,263.1694174000004,1.2124228477478027,4160
2,0.020781610705531563,240.55501179999555,1.2066059112548828,4160
3,0.02034303876392257,233.87298210000154,1.2066059112548828,4160
4,0.020156135444099516,273.53530879999744,1.2066059112548828,4160
5,0.020108015367832896,228.40476730000228,1.2066059112548828,4160
6,0.019819085978759598,246.0544557000103,1.1939268112182617,4160
7,0.019573557106419826,230.63106320000952,1.1939268112182617,4160
8,0.019425112967236112,252.2271172000037,1.1939268112182617,4160
9,0.019418505649082363,240.28909769999154,1.1939268112182617,4160
10,0.019313681630704266,225.5178617000056,1.1939268112182617,4160
11,0.019262734275812713,229.5795070000022,1.1939268112182617,4160
12,0.019285386587636403,234.61092600000848,1.1939268112182617,4160
13,0.019121078265687597,246.10586400001193,1.1939268112182617,4160
14,0.019206641720106398,248.3427665999916,1.1939268112182617,4160
15,0.019101105664426892,231.17475549998926,1.1939268112182617,4160
16,0.01908644731156528,235.16070279999985,1.1939268112182617,4160
17,0.01901881132955448,240.19727760000387,1.1939268112182617,4160
18,0.01905853891422829,232.4184619000007,1.1939268112182617,4160
19,0.018993763399955173,246.36635759999626,1.1939268112182617,4160
20,0.01901641865977301,245.49218909998308,1.1939268112182617,4160
21,0.01911187675387527,245.171413700009,1.1939268112182617,4160
22,0.01897671156598685,238.46619280002778,1.1939268112182617,4160
23,0.01901325973180624,245.44023330000346,1.1939268112182617,4160
24,0.0189684679857097,248.79302640000242,1.1939268112182617,4160
25,0.01888774537230627,240.5650168999855,1.1939268112182617,4160
26,0.01898872638658549,238.75838309997926,1.1939268112182617,4160
27,0.018977216011486376,252.8373133999994,1.1939268112182617,4160
28,0.018921862272187496,244.94961789998342,1.1939268112182617,4160
29,0.018947531264991716,253.82604039998841,1.1939268112182617,4160
30,0.018900639262910073,242.76016209999216,1.1939268112182617,4160
31,0.018892131466418507,250.13160740002058,1.1939268112182617,4160
32,0.01885536975012376,242.02382020000368,1.1939268112182617,4160
33,0.018950512643473652,240.4580649000127,1.1939268112182617,4160
34,0.0188834427175327,242.58570120000513,1.1939268112182617,4160
35,0.01886168143246323,236.06180409999797,1.1939268112182617,4160
36,0.018891557800368622,242.0861181000073,1.1939268112182617,4160
37,0.01884933879527335,243.92512810000335,1.1939268112182617,4160
38,0.01878853139216797,241.26467130001402,1.1939268112182617,4160
39,0.018793242652184117,248.94973469999968,1.1939268112182617,4160
40,0.0188080111428952,241.55675920000067,1.1939268112182617,4160
41,0.018817693331780343,243.55099039999186,1.1939268112182617,4160
42,0.01881636121453574,249.88603039999725,1.1939268112182617,4160
43,0.018755721580237153,243.01691460001166,1.1939268112182617,4160
44,0.018720232068489377,239.6376780999999,1.1939268112182617,4160
45,0.01875420181044879,245.66564890000154,1.1939268112182617,4160
46,0.018750069686211648,242.7916574999981,1.1939268112182617,4160
47,0.018718445510603487,247.11684500001138,1.1939268112182617,4160
48,0.01876517116951828,267.61467880001874,1.1939268112182617,4160
49,0.01872736615343736,291.6063650000142,1.1939268112182617,4160
50,0.018676848609287006,255.10393440001644,1.1939268112182617,4160
